type,variable,action,logical,physical,task,period (ms)
paldd,hecu_abs_fail_wl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_avh_active,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_avh_fail,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_brk_fluid_level_low,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_brk_pedal_act,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_brk_worn_front,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_brk_worn_rear,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_cpd_active,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_drp_active,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_drp_failed,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_epb_act_state,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_gen_diag_a,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_gen_diag_b,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_park_brk_wl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hvbs_engage,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_fl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_fl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_fr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_fr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_rl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_rr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_curr_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_fl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_fl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_fr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_fr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_rl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_rr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_bus_volt_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_fl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_fl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_fr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_fr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_rl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_rr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_inverter_temp_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_fl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_fl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_fr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_fr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_rl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_rr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_rot_spd_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_fl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_fl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_fr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_fr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_rl,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_rr,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_motor_temp_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_regen_trq_setpoint,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lvbs_engage,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,regen_control_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safe_driving_gear_inhibit,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safe_hv_cur_rampdown_req,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_cruise_disable_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_doors_unlock_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_hazard_lights_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_horn_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_interior_lights_request,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_perm_axle_trq_diff_max,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_perm_wheel_trq_max,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_perm_wheel_trq_min,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,safety_vehicle_speed_limit,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,ssc_hmi_scenario_drvr_action,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,ssc_hmi_scenario_issue,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,ssc_hmi_scenario_telltale,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,ssc_power_mode,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,vehicle_lateral_accel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,vehicle_long_accel,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,vehicle_motion_state,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,vehicle_speed,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,vehicle_speed_reliability,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,yaw_rate,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,ambient_light_level,write,LIN,central_gateway,lin_gw_task_10ms,10
paldd,ambient_light_reliability,write,LIN,central_gateway,lin_gw_task_10ms,10
paldd,auto_light_request,write,LIN,central_gateway,lin_gw_task_10ms,10
paldd,ivi_wiper_rain_sensitivity_setting,read,LIN,central_gateway,lin_gw_task_10ms,10
paldd,operating_mode_ignition,read,LIN,central_gateway,lin_gw_task_10ms,10
paldd,temperature_ambient,read,LIN,central_gateway,lin_gw_task_10ms,10
paldd,vehicle_speed,read,LIN,central_gateway,lin_gw_task_10ms,10
paldd,wiper_auto_speed,write,LIN,central_gateway,lin_gw_task_10ms,10
paldd,wiper_position,read,LIN,central_gateway,lin_gw_task_10ms,10
paldd,accelerator_pedal_value,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,active_dt_gear,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,actual_operating_mode_dt,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,actual_power_draw_dt,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,actual_power_regen_dt,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,actual_regen_intensity,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,brake_pedal_applied,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,cruise_control_active,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,cruise_velocity_request,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,driver_demand_torque,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,dt_system_fault,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_actual_unit_torque_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_actual_unit_torque_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_actual_unit_torque_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_actual_unit_torque_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_fl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_fl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_fr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_fr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_rl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_rl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_rr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_curr_rr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_fl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_fl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_fr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_fr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_rl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_rl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_rr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_bus_volt_rr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_fl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_fl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_fr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_fr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_rl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_rl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_rr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_inverter_temp_rr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_max_motor_torque_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_max_motor_torque_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_max_motor_torque_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_max_motor_torque_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_fl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_fl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_fr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_fr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_rl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_rl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_rr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_rot_spd_rr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_fl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_fl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_fr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_fr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_rl,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_rl_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_rr,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_motor_temp_rr_rel,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_regen_trq_setpoint,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_wheel_speed_raw_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_wheel_speed_raw_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_wheel_speed_raw_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,inv_wheel_speed_raw_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,ivi_regen_intensity_setting,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,max_current_draw_dt,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,max_current_regen_dt,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,motor_dc_current_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,motor_dc_current_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,motor_dc_current_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,motor_dc_current_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,operating_mode_dt,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_inverter_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_inverter_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_inverter_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_inverter_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_motor_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_motor_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_motor_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,power_loss_motor_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,regen_control_request,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,regenerative_brake_active,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,selected_gear,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,speed_control_status,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_inverter_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_inverter_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_inverter_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_inverter_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_motor_fl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_motor_fr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_motor_rl,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,temp_actual_motor_rr,write,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,vehicle_speed,read,Propulsion control,safety_control_unit_primary,propulsion_control_task_10ms,10
paldd,steering_angle_status,write,Steering angle interface,safety_control_unit_primary,sai_task,10
paldd,steering_angular_speed,write,Steering angle interface,safety_control_unit_primary,sai_task,10
paldd,steering_wheel_angle,write,Steering angle interface,safety_control_unit_primary,sai_task,10
paldd,actual_solar_operating_mode,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,esc_power_mode,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,lmv_power_mode,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,lv_available_for_use,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,power_mode,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,sol_power_mode,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc00_hood_l11_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc00_hood_l21_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc00_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc01_hood_l31_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc01_hood_l32_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc01_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc02_hood_r41_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc02_hood_r42_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc02_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc03_hood_r51_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc03_hood_r61_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc03_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc04_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc04_roof_l11_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc04_roof_l21_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc05_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc05_roof_l22_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc05_roof_l23_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc06_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc06_roof_l12_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc06_roof_l24_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc07_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc07_roof_r31_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc07_roof_r41_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc08_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc08_roof_r32_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc08_roof_r33_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc09_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc09_roof_r34_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc09_roof_r42_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc10_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc10_tail_l11_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc10_tail_l21_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc11_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc11_tail_l22_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc11_tail_l23_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc12_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc12_tail_r32_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc12_tail_r33_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc13_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc13_tail_r31_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_dsc13_tail_r41_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_total_energy,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,solar_total_power,write,Solar controller,vehicle_control_unit,sol_task,50
paldd,ssc_power_mode,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,state_of_charge_lv,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,tms_power_mode,read,Solar controller,vehicle_control_unit,sol_task,50
paldd,active_gear,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,acu_crash_detected,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,acu_ignition_request,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_aux_req,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_charge_aval_req,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_isolation_req,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_range_req,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_sleep_req,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_state_request,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,cruise_control_active,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,cruise_velocity_request,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_ambient_temp,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_avh_enable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_driver_out,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_epb_apply_cmd,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_operating_mode,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_prnd,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_prnd_valid,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_actual_unit_torque_fl,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_actual_unit_torque_fr,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_actual_unit_torque_rl,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_actual_unit_torque_rr,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_max_motor_torque_fl,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_max_motor_torque_fr,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_max_motor_torque_rl,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,inv_max_motor_torque_rr,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_2_1_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_2_2_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_2_3_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_2_4_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_3_1_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_3_2_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_3_3_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lv_cell_temp_3_4_reliable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,lvbs_relay_enable,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,odometer_reading,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,operating_mode_ignition,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,power_mode,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,spbr_steering_angle,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,spbr_steering_angle_cal,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,spbr_steering_angle_rate,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,stw_spdc_deactiv_butt_state,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,stw_spdc_func_selection,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,stw_spdc_set_min_butt_state,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,stw_spdc_set_plus_butt_state,read,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
